split,value,class_id,class_name,source_image,source_label,crop_path,source_width,source_height,crop_width,crop_height
train,50,49,speed-limit-50,train/images/103_3_jpg.rf.10257627df41b1efe83b4029e447ac3c.jpg,train/labels/103_3_jpg.rf.10257627df41b1efe83b4029e447ac3c.txt,crops/train/50/103_3_jpg.rf.10257627df41b1efe83b4029e447ac3c__box0.jpg,640,640,640,640
train,30,46,speed-limit-30,train/images/135E5EF4-7FA3-4FDD-B78C-C8870FBBEEC6-9495-000007637FA335F1_jpg.rf.986d91ab87f07795fca5cabc808b1ffd.jpg,train/labels/135E5EF4-7FA3-4FDD-B78C-C8870FBBEEC6-9495-000007637FA335F1_jpg.rf.986d91ab87f07795fca5cabc808b1ffd.txt,crops/train/30/135E5EF4-7FA3-4FDD-B78C-C8870FBBEEC6-9495-000007637FA335F1_jpg.rf.986d91ab87f07795fca5cabc808b1ffd__box0.jpg,475,640,640,640
train,50,49,speed-limit-50,train/images/1685_jpg.rf.e7f6f908dc2bee07271857e68a69df05.jpg,train/labels/1685_jpg.rf.e7f6f908dc2bee07271857e68a69df05.txt,crops/train/50/1685_jpg.rf.e7f6f908dc2bee07271857e68a69df05__box0.jpg,640,640,640,640
train,50,49,speed-limit-50,train/images/2180_jpg.rf.baa4c8e4be201a68dfe0b9a359ce8fad.jpg,train/labels/2180_jpg.rf.baa4c8e4be201a68dfe0b9a359ce8fad.txt,crops/train/50/2180_jpg.rf.baa4c8e4be201a68dfe0b9a359ce8fad__box0.jpg,640,640,640,640
train,50,49,speed-limit-50,train/images/271035052_jpg.rf.8f50b5e2586df82d1e05a2d5c9a4decd.jpg,train/labels/271035052_jpg.rf.8f50b5e2586df82d1e05a2d5c9a4decd.txt,crops/train/50/271035052_jpg.rf.8f50b5e2586df82d1e05a2d5c9a4decd__box0.jpg,640,477,154,154
train,30,46,speed-limit-30,train/images/69_1_jpg.rf.e3ffe1bb4374694212c5df777ea7aa12.jpg,train/labels/69_1_jpg.rf.e3ffe1bb4374694212c5df777ea7aa12.txt,crops/train/30/69_1_jpg.rf.e3ffe1bb4374694212c5df777ea7aa12__box0.jpg,640,640,640,640
train,60,50,speed-limit-60,train/images/93_2_jpg.rf.64dc9a6bab1af81628e234d97a28cbca.jpg,train/labels/93_2_jpg.rf.64dc9a6bab1af81628e234d97a28cbca.txt,crops/train/60/93_2_jpg.rf.64dc9a6bab1af81628e234d97a28cbca__box0.jpg,640,640,640,640
train,30,46,speed-limit-30,train/images/9FBC4A03-C0DE-45ED-8616-DDA2D1580F38-9495-000007639FAC0E5F_jpg.rf.88d64fb1545857fdf2fcad0a24247170.jpg,train/labels/9FBC4A03-C0DE-45ED-8616-DDA2D1580F38-9495-000007639FAC0E5F_jpg.rf.88d64fb1545857fdf2fcad0a24247170.txt,crops/train/30/9FBC4A03-C0DE-45ED-8616-DDA2D1580F38-9495-000007639FAC0E5F_jpg.rf.88d64fb1545857fdf2fcad0a24247170__box0.jpg,588,640,609,609
train,40,47,speed-limit-40,train/images/CFB692F9-2451-48A7-AAD2-94B857A02BD4-9495-00000763E0611C0B_jpg.rf.dc7e6f9d43f6a5c2017c96c3231e6207.jpg,train/labels/CFB692F9-2451-48A7-AAD2-94B857A02BD4-9495-00000763E0611C0B_jpg.rf.dc7e6f9d43f6a5c2017c96c3231e6207.txt,crops/train/40/CFB692F9-2451-48A7-AAD2-94B857A02BD4-9495-00000763E0611C0B_jpg.rf.dc7e6f9d43f6a5c2017c96c3231e6207__box0.jpg,640,633,640,640
train,40,47,speed-limit-40,train/images/D124FD8C-C293-4BD4-9DF3-D7B628137FC7-9495-000007621DFF684D_jpg.rf.e8dfc1d785e006aeac2ff098a4b00efd.jpg,train/labels/D124FD8C-C293-4BD4-9DF3-D7B628137FC7-9495-000007621DFF684D_jpg.rf.e8dfc1d785e006aeac2ff098a4b00efd.txt,crops/train/40/D124FD8C-C293-4BD4-9DF3-D7B628137FC7-9495-000007621DFF684D_jpg.rf.e8dfc1d785e006aeac2ff098a4b00efd__box0.jpg,640,601,640,640
train,50,49,speed-limit-50,train/images/IMG_2610_jpg.rf.7fb92677482715fb17dbbb9e0514a2b1.jpg,train/labels/IMG_2610_jpg.rf.7fb92677482715fb17dbbb9e0514a2b1.txt,crops/train/50/IMG_2610_jpg.rf.7fb92677482715fb17dbbb9e0514a2b1__box0.jpg,565,640,640,640
train,60,50,speed-limit-60,train/images/IMG_2643_jpg.rf.d7cf5c8a9b6a9cae32adffdc95f6a66c.jpg,train/labels/IMG_2643_jpg.rf.d7cf5c8a9b6a9cae32adffdc95f6a66c.txt,crops/train/60/IMG_2643_jpg.rf.d7cf5c8a9b6a9cae32adffdc95f6a66c__box0.jpg,575,640,508,508
train,40,47,speed-limit-40,train/images/IMG_3426_jpg.rf.4a01e981de40c9738561e3544542a11a.jpg,train/labels/IMG_3426_jpg.rf.4a01e981de40c9738561e3544542a11a.txt,crops/train/40/IMG_3426_jpg.rf.4a01e981de40c9738561e3544542a11a__box0.jpg,562,640,515,515
train,40,47,speed-limit-40,train/images/IMG_3427_jpg.rf.f6a5814faa26bdd7d24aa94d93f0d544.jpg,train/labels/IMG_3427_jpg.rf.f6a5814faa26bdd7d24aa94d93f0d544.txt,crops/train/40/IMG_3427_jpg.rf.f6a5814faa26bdd7d24aa94d93f0d544__box0.jpg,640,609,613,613
train,40,47,speed-limit-40,train/images/IMG_3429_jpg.rf.7b463c707d9d2305b835cf48f570b450.jpg,train/labels/IMG_3429_jpg.rf.7b463c707d9d2305b835cf48f570b450.txt,crops/train/40/IMG_3429_jpg.rf.7b463c707d9d2305b835cf48f570b450__box0.jpg,618,640,640,640
train,40,47,speed-limit-40,train/images/IMG_3430_jpg.rf.a45935f9671d62d9ef4b377824cd08e9.jpg,train/labels/IMG_3430_jpg.rf.a45935f9671d62d9ef4b377824cd08e9.txt,crops/train/40/IMG_3430_jpg.rf.a45935f9671d62d9ef4b377824cd08e9__box0.jpg,527,640,611,611
train,40,47,speed-limit-40,train/images/IMG_3473_jpg.rf.31bcb1267a8c26f078f09a7ed4702cfe.jpg,train/labels/IMG_3473_jpg.rf.31bcb1267a8c26f078f09a7ed4702cfe.txt,crops/train/40/IMG_3473_jpg.rf.31bcb1267a8c26f078f09a7ed4702cfe__box0.jpg,598,639,464,464
train,40,47,speed-limit-40,train/images/IMG_3474_jpg.rf.5b7d76cd8da8b462bda7959a72b057e6.jpg,train/labels/IMG_3474_jpg.rf.5b7d76cd8da8b462bda7959a72b057e6.txt,crops/train/40/IMG_3474_jpg.rf.5b7d76cd8da8b462bda7959a72b057e6__box0.jpg,561,640,523,523
train,40,47,speed-limit-40,train/images/IMG_3475_jpg.rf.49482a681a34b910ae0b85f1c131f1a4.jpg,train/labels/IMG_3475_jpg.rf.49482a681a34b910ae0b85f1c131f1a4.txt,crops/train/40/IMG_3475_jpg.rf.49482a681a34b910ae0b85f1c131f1a4__box0.jpg,570,640,597,597
train,40,47,speed-limit-40,train/images/IMG_3484_jpg.rf.c49b6cffcecad79e6fcbac1ff4733fe3.jpg,train/labels/IMG_3484_jpg.rf.c49b6cffcecad79e6fcbac1ff4733fe3.txt,crops/train/40/IMG_3484_jpg.rf.c49b6cffcecad79e6fcbac1ff4733fe3__box0.jpg,599,640,587,587
train,40,47,speed-limit-40,train/images/IMG_3510_jpg.rf.d93d80eed92bca007fe31a410328fa4f.jpg,train/labels/IMG_3510_jpg.rf.d93d80eed92bca007fe31a410328fa4f.txt,crops/train/40/IMG_3510_jpg.rf.d93d80eed92bca007fe31a410328fa4f__box0.jpg,616,640,549,549
train,40,47,speed-limit-40,train/images/IMG_3511_jpg.rf.7666abbc6ceb9e2ae0b456f27340b2ed.jpg,train/labels/IMG_3511_jpg.rf.7666abbc6ceb9e2ae0b456f27340b2ed.txt,crops/train/40/IMG_3511_jpg.rf.7666abbc6ceb9e2ae0b456f27340b2ed__box0.jpg,640,603,640,640
train,40,47,speed-limit-40,train/images/IMG_3512_jpg.rf.e7b099637a4c297bfbf2800372425dbf.jpg,train/labels/IMG_3512_jpg.rf.e7b099637a4c297bfbf2800372425dbf.txt,crops/train/40/IMG_3512_jpg.rf.e7b099637a4c297bfbf2800372425dbf__box0.jpg,640,631,617,617
train,40,47,speed-limit-40,train/images/IMG_3513_jpg.rf.735de4843bbf986ff4bb445bbf7d76c7.jpg,train/labels/IMG_3513_jpg.rf.735de4843bbf986ff4bb445bbf7d76c7.txt,crops/train/40/IMG_3513_jpg.rf.735de4843bbf986ff4bb445bbf7d76c7__box0.jpg,611,640,571,571
train,40,47,speed-limit-40,train/images/IMG_3514_jpg.rf.4a882a763c7d86c44aafbb1f66ba66a9.jpg,train/labels/IMG_3514_jpg.rf.4a882a763c7d86c44aafbb1f66ba66a9.txt,crops/train/40/IMG_3514_jpg.rf.4a882a763c7d86c44aafbb1f66ba66a9__box0.jpg,590,640,594,594
train,40,47,speed-limit-40,train/images/IMG_3515_jpg.rf.2c705011d1dbad4ca20f2a3007ab5e4b.jpg,train/labels/IMG_3515_jpg.rf.2c705011d1dbad4ca20f2a3007ab5e4b.txt,crops/train/40/IMG_3515_jpg.rf.2c705011d1dbad4ca20f2a3007ab5e4b__box0.jpg,640,640,582,582
train,50,49,speed-limit-50,train/images/IMG_4214_jpg.rf.e20ef0c4e93b190ebc7090805fd4eb03.jpg,train/labels/IMG_4214_jpg.rf.e20ef0c4e93b190ebc7090805fd4eb03.txt,crops/train/50/IMG_4214_jpg.rf.e20ef0c4e93b190ebc7090805fd4eb03__box0.jpg,591,640,640,640
train,50,49,speed-limit-50,train/images/IMG_4215_jpg.rf.860e5419f3f3205a58a735c3854aa9b4.jpg,train/labels/IMG_4215_jpg.rf.860e5419f3f3205a58a735c3854aa9b4.txt,crops/train/50/IMG_4215_jpg.rf.860e5419f3f3205a58a735c3854aa9b4__box0.jpg,561,640,640,640
train,50,49,speed-limit-50,train/images/IMG_4216_jpg.rf.a502ebd6336f4248210cddb15e2adba7.jpg,train/labels/IMG_4216_jpg.rf.a502ebd6336f4248210cddb15e2adba7.txt,crops/train/50/IMG_4216_jpg.rf.a502ebd6336f4248210cddb15e2adba7__box0.jpg,478,640,640,640
train,60,50,speed-limit-60,train/images/IMG_4242_jpg.rf.d31cab4ab786d61900ea29d0bbaefbbe.jpg,train/labels/IMG_4242_jpg.rf.d31cab4ab786d61900ea29d0bbaefbbe.txt,crops/train/60/IMG_4242_jpg.rf.d31cab4ab786d61900ea29d0bbaefbbe__box0.jpg,640,594,632,632
train,60,50,speed-limit-60,train/images/IMG_4244_jpg.rf.c79d6f67929bf3b1a3386ce2fd43559c.jpg,train/labels/IMG_4244_jpg.rf.c79d6f67929bf3b1a3386ce2fd43559c.txt,crops/train/60/IMG_4244_jpg.rf.c79d6f67929bf3b1a3386ce2fd43559c__box0.jpg,589,640,640,640
train,60,50,speed-limit-60,train/images/IMG_4245_jpg.rf.f6732c8884fece47e3409d1861e5455a.jpg,train/labels/IMG_4245_jpg.rf.f6732c8884fece47e3409d1861e5455a.txt,crops/train/60/IMG_4245_jpg.rf.f6732c8884fece47e3409d1861e5455a__box0.jpg,607,640,640,640
train,60,50,speed-limit-60,train/images/IMG_4246_jpg.rf.7fe6bcc7251daab74b46bf44b69dcdee.jpg,train/labels/IMG_4246_jpg.rf.7fe6bcc7251daab74b46bf44b69dcdee.txt,crops/train/60/IMG_4246_jpg.rf.7fe6bcc7251daab74b46bf44b69dcdee__box0.jpg,592,640,637,637
train,60,50,speed-limit-60,train/images/IMG_4255_jpg.rf.cdd76d8cff06c502b062fd2e02058902.jpg,train/labels/IMG_4255_jpg.rf.cdd76d8cff06c502b062fd2e02058902.txt,crops/train/60/IMG_4255_jpg.rf.cdd76d8cff06c502b062fd2e02058902__box0.jpg,565,640,640,640
train,60,50,speed-limit-60,train/images/IMG_4256_jpg.rf.bb2d933c4fb036a77a3aff3423efdeb8.jpg,train/labels/IMG_4256_jpg.rf.bb2d933c4fb036a77a3aff3423efdeb8.txt,crops/train/60/IMG_4256_jpg.rf.bb2d933c4fb036a77a3aff3423efdeb8__box0.jpg,640,626,632,632
train,60,50,speed-limit-60,train/images/IMG_4257_jpg.rf.36c6d8167d7e0a206a8fb0bd83bda2b6.jpg,train/labels/IMG_4257_jpg.rf.36c6d8167d7e0a206a8fb0bd83bda2b6.txt,crops/train/60/IMG_4257_jpg.rf.36c6d8167d7e0a206a8fb0bd83bda2b6__box0.jpg,540,640,640,640
train,60,50,speed-limit-60,train/images/IMG_4326_jpg.rf.835a538220d27f80813e882654de6b95.jpg,train/labels/IMG_4326_jpg.rf.835a538220d27f80813e882654de6b95.txt,crops/train/60/IMG_4326_jpg.rf.835a538220d27f80813e882654de6b95__box0.jpg,396,640,640,640
train,80,51,speed-limit-80,train/images/IMG_4327_jpg.rf.6493c01ea6e69a283cfed8316a19f984.jpg,train/labels/IMG_4327_jpg.rf.6493c01ea6e69a283cfed8316a19f984.txt,crops/train/80/IMG_4327_jpg.rf.6493c01ea6e69a283cfed8316a19f984__box0.jpg,640,632,640,640
train,80,51,speed-limit-80,train/images/IMG_4328_jpg.rf.570540acf1e907dbac301586d1cd3335.jpg,train/labels/IMG_4328_jpg.rf.570540acf1e907dbac301586d1cd3335.txt,crops/train/80/IMG_4328_jpg.rf.570540acf1e907dbac301586d1cd3335__box0.jpg,564,640,640,640
train,80,51,speed-limit-80,train/images/IMG_4338_jpg.rf.c7cd8804f54b21116c04c0be12c05b25.jpg,train/labels/IMG_4338_jpg.rf.c7cd8804f54b21116c04c0be12c05b25.txt,crops/train/80/IMG_4338_jpg.rf.c7cd8804f54b21116c04c0be12c05b25__box0.jpg,613,640,640,640
train,80,51,speed-limit-80,train/images/IMG_4339_jpg.rf.a92f204bee2221bc7ac34f5cd9d37cc3.jpg,train/labels/IMG_4339_jpg.rf.a92f204bee2221bc7ac34f5cd9d37cc3.txt,crops/train/80/IMG_4339_jpg.rf.a92f204bee2221bc7ac34f5cd9d37cc3__box0.jpg,570,640,640,640
train,80,51,speed-limit-80,train/images/IMG_4340_jpg.rf.8183092bcdfefb70c9b7157678cb52cd.jpg,train/labels/IMG_4340_jpg.rf.8183092bcdfefb70c9b7157678cb52cd.txt,crops/train/80/IMG_4340_jpg.rf.8183092bcdfefb70c9b7157678cb52cd__box0.jpg,640,624,640,640
train,50,49,speed-limit-50,train/images/IMG_4344_jpg.rf.6d215e9f37c02d913f89f07255866662.jpg,train/labels/IMG_4344_jpg.rf.6d215e9f37c02d913f89f07255866662.txt,crops/train/50/IMG_4344_jpg.rf.6d215e9f37c02d913f89f07255866662__box0.jpg,601,640,640,640
train,50,49,speed-limit-50,train/images/IMG_4345_jpg.rf.b8a5cd3a97e2397297b6d5c42050a409.jpg,train/labels/IMG_4345_jpg.rf.b8a5cd3a97e2397297b6d5c42050a409.txt,crops/train/50/IMG_4345_jpg.rf.b8a5cd3a97e2397297b6d5c42050a409__box0.jpg,640,640,640,640
train,50,49,speed-limit-50,train/images/IMG_4346_jpg.rf.cc31fa68613a14da1eb40af366054628.jpg,train/labels/IMG_4346_jpg.rf.cc31fa68613a14da1eb40af366054628.txt,crops/train/50/IMG_4346_jpg.rf.cc31fa68613a14da1eb40af366054628__box0.jpg,640,640,640,640
train,60,50,speed-limit-60,train/images/IMG_4354_jpg.rf.062534f4143f391575686348af83fd30.jpg,train/labels/IMG_4354_jpg.rf.062534f4143f391575686348af83fd30.txt,crops/train/60/IMG_4354_jpg.rf.062534f4143f391575686348af83fd30__box0.jpg,619,640,640,640
train,60,50,speed-limit-60,train/images/IMG_4355_jpg.rf.f6c808855863578e33b737742ed79207.jpg,train/labels/IMG_4355_jpg.rf.f6c808855863578e33b737742ed79207.txt,crops/train/60/IMG_4355_jpg.rf.f6c808855863578e33b737742ed79207__box0.jpg,467,640,640,640
train,60,50,speed-limit-60,train/images/IMG_4356_jpg.rf.5fc394bb7c9191c607856cd0e6551ec4.jpg,train/labels/IMG_4356_jpg.rf.5fc394bb7c9191c607856cd0e6551ec4.txt,crops/train/60/IMG_4356_jpg.rf.5fc394bb7c9191c607856cd0e6551ec4__box0.jpg,383,640,640,640
train,40,47,speed-limit-40,train/images/IMG_4357_jpg.rf.15340d694768bf42b656d255085e77c7.jpg,train/labels/IMG_4357_jpg.rf.15340d694768bf42b656d255085e77c7.txt,crops/train/40/IMG_4357_jpg.rf.15340d694768bf42b656d255085e77c7__box0.jpg,634,640,640,640
train,40,47,speed-limit-40,train/images/IMG_4358_jpg.rf.eef08386ae0255605afad72396ef32da.jpg,train/labels/IMG_4358_jpg.rf.eef08386ae0255605afad72396ef32da.txt,crops/train/40/IMG_4358_jpg.rf.eef08386ae0255605afad72396ef32da__box0.jpg,503,640,640,640
train,40,47,speed-limit-40,train/images/IMG_4359_jpg.rf.57ec2472bcd5d69205f7b7d349cbb94e.jpg,train/labels/IMG_4359_jpg.rf.57ec2472bcd5d69205f7b7d349cbb94e.txt,crops/train/40/IMG_4359_jpg.rf.57ec2472bcd5d69205f7b7d349cbb94e__box0.jpg,480,640,640,640
train,40,47,speed-limit-40,train/images/P1830949_2_jpg.rf.75b12d55cdb9770331470bf6a78e7fe5.jpg,train/labels/P1830949_2_jpg.rf.75b12d55cdb9770331470bf6a78e7fe5.txt,crops/train/40/P1830949_2_jpg.rf.75b12d55cdb9770331470bf6a78e7fe5__box0.jpg,640,640,640,640
train,40,47,speed-limit-40,train/images/P1830950_1_jpg.rf.51481bf01ea02cdf2f5966ac94cbeef5.jpg,train/labels/P1830950_1_jpg.rf.51481bf01ea02cdf2f5966ac94cbeef5.txt,crops/train/40/P1830950_1_jpg.rf.51481bf01ea02cdf2f5966ac94cbeef5__box0.jpg,640,640,640,640
train,50,49,speed-limit-50,train/images/P1830965_2_jpg.rf.8ed4c028c7ebb02fd5b1c21fadf904eb.jpg,train/labels/P1830965_2_jpg.rf.8ed4c028c7ebb02fd5b1c21fadf904eb.txt,crops/train/50/P1830965_2_jpg.rf.8ed4c028c7ebb02fd5b1c21fadf904eb__box0.jpg,640,640,640,640
train,50,49,speed-limit-50,train/images/P1840066_1_jpg.rf.2c83a7ede14f95b775ac8d6d41076369.jpg,train/labels/P1840066_1_jpg.rf.2c83a7ede14f95b775ac8d6d41076369.txt,crops/train/50/P1840066_1_jpg.rf.2c83a7ede14f95b775ac8d6d41076369__box0.jpg,640,640,640,640
train,50,49,speed-limit-50,train/images/P1840137_2_jpg.rf.795c2ca26e34e803664f212cb30e5e2b.jpg,train/labels/P1840137_2_jpg.rf.795c2ca26e34e803664f212cb30e5e2b.txt,crops/train/50/P1840137_2_jpg.rf.795c2ca26e34e803664f212cb30e5e2b__box0.jpg,640,640,640,640
train,50,49,speed-limit-50,train/images/P1840141_1_jpg.rf.7c7f1eecf833e3f7463b2240252ad50e.jpg,train/labels/P1840141_1_jpg.rf.7c7f1eecf833e3f7463b2240252ad50e.txt,crops/train/50/P1840141_1_jpg.rf.7c7f1eecf833e3f7463b2240252ad50e__box0.jpg,640,640,640,640
train,50,49,speed-limit-50,train/images/P1840142_1_jpg.rf.012041104469125141d8de255135adda.jpg,train/labels/P1840142_1_jpg.rf.012041104469125141d8de255135adda.txt,crops/train/50/P1840142_1_jpg.rf.012041104469125141d8de255135adda__box0.jpg,640,640,640,640
train,30,46,speed-limit-30,train/images/P1840144_4_jpg.rf.74e5e8326d57bbee1d5a8ebd6a0029ec.jpg,train/labels/P1840144_4_jpg.rf.74e5e8326d57bbee1d5a8ebd6a0029ec.txt,crops/train/30/P1840144_4_jpg.rf.74e5e8326d57bbee1d5a8ebd6a0029ec__box0.jpg,640,640,640,640
train,50,49,speed-limit-50,train/images/P1840146_4_jpg.rf.930336a1ef64ddf5249668478ceb9a56.jpg,train/labels/P1840146_4_jpg.rf.930336a1ef64ddf5249668478ceb9a56.txt,crops/train/50/P1840146_4_jpg.rf.930336a1ef64ddf5249668478ceb9a56__box0.jpg,640,640,640,640
train,50,49,speed-limit-50,train/images/P1840147_1_jpg.rf.33165e5d3f89a566302a8d31beb4297c.jpg,train/labels/P1840147_1_jpg.rf.33165e5d3f89a566302a8d31beb4297c.txt,crops/train/50/P1840147_1_jpg.rf.33165e5d3f89a566302a8d31beb4297c__box0.jpg,640,640,640,640
train,50,49,speed-limit-50,train/images/P1840152_4_jpg.rf.4d5da72383ef8c92de8dae5acb01baff.jpg,train/labels/P1840152_4_jpg.rf.4d5da72383ef8c92de8dae5acb01baff.txt,crops/train/50/P1840152_4_jpg.rf.4d5da72383ef8c92de8dae5acb01baff__box0.jpg,640,640,635,635
train,60,50,speed-limit-60,train/images/P1840281_1_jpg.rf.857a54d951822bfe6e4160c21f12ea37.jpg,train/labels/P1840281_1_jpg.rf.857a54d951822bfe6e4160c21f12ea37.txt,crops/train/60/P1840281_1_jpg.rf.857a54d951822bfe6e4160c21f12ea37__box0.jpg,640,640,640,640
train,50,49,speed-limit-50,train/images/P1840303_2_jpg.rf.9ea71982021a002717156766a0cbc6c4.jpg,train/labels/P1840303_2_jpg.rf.9ea71982021a002717156766a0cbc6c4.txt,crops/train/50/P1840303_2_jpg.rf.9ea71982021a002717156766a0cbc6c4__box0.jpg,640,640,640,640
train,50,49,speed-limit-50,train/images/P1840317_1_jpg.rf.4ccbfaf1a924fb281cd5fb27b940d527.jpg,train/labels/P1840317_1_jpg.rf.4ccbfaf1a924fb281cd5fb27b940d527.txt,crops/train/50/P1840317_1_jpg.rf.4ccbfaf1a924fb281cd5fb27b940d527__box0.jpg,640,640,640,640
train,50,49,speed-limit-50,train/images/P1840501_1_jpg.rf.1198ac7ed889a0106d78b2e02150fb41.jpg,train/labels/P1840501_1_jpg.rf.1198ac7ed889a0106d78b2e02150fb41.txt,crops/train/50/P1840501_1_jpg.rf.1198ac7ed889a0106d78b2e02150fb41__box0.jpg,640,640,640,640
train,50,49,speed-limit-50,train/images/P1840502_1_jpg.rf.f08c0280131a4927d537d91c00a2ed25.jpg,train/labels/P1840502_1_jpg.rf.f08c0280131a4927d537d91c00a2ed25.txt,crops/train/50/P1840502_1_jpg.rf.f08c0280131a4927d537d91c00a2ed25__box0.jpg,640,640,640,640
train,50,49,speed-limit-50,train/images/P1840506_1_jpg.rf.fd87149624796d8283479ed7363589c9.jpg,train/labels/P1840506_1_jpg.rf.fd87149624796d8283479ed7363589c9.txt,crops/train/50/P1840506_1_jpg.rf.fd87149624796d8283479ed7363589c9__box0.jpg,640,640,640,640
train,50,49,speed-limit-50,train/images/P1840530_3_jpg.rf.d87fc2ebec5e892a6f294897c741374f.jpg,train/labels/P1840530_3_jpg.rf.d87fc2ebec5e892a6f294897c741374f.txt,crops/train/50/P1840530_3_jpg.rf.d87fc2ebec5e892a6f294897c741374f__box0.jpg,640,640,640,640
train,40,47,speed-limit-40,train/images/P1840604_1_jpg.rf.9d7bc82c29f6d7de076bbcc7511f6935.jpg,train/labels/P1840604_1_jpg.rf.9d7bc82c29f6d7de076bbcc7511f6935.txt,crops/train/40/P1840604_1_jpg.rf.9d7bc82c29f6d7de076bbcc7511f6935__box0.jpg,640,640,640,640
train,60,50,speed-limit-60,train/images/P1860064_2_jpg.rf.35e8d94241a555e6d62e244c7a2283ad.jpg,train/labels/P1860064_2_jpg.rf.35e8d94241a555e6d62e244c7a2283ad.txt,crops/train/60/P1860064_2_jpg.rf.35e8d94241a555e6d62e244c7a2283ad__box0.jpg,640,640,640,640
train,50,49,speed-limit-50,train/images/P1860077_1_jpg.rf.d1c72bd83e9f0c2e756d89ab83f3d96a.jpg,train/labels/P1860077_1_jpg.rf.d1c72bd83e9f0c2e756d89ab83f3d96a.txt,crops/train/50/P1860077_1_jpg.rf.d1c72bd83e9f0c2e756d89ab83f3d96a__box0.jpg,640,640,640,640
train,50,49,speed-limit-50,train/images/P1860078_1_jpg.rf.08590e6abe4a4fb35a7dfd4589fc37c7.jpg,train/labels/P1860078_1_jpg.rf.08590e6abe4a4fb35a7dfd4589fc37c7.txt,crops/train/50/P1860078_1_jpg.rf.08590e6abe4a4fb35a7dfd4589fc37c7__box0.jpg,640,640,640,640
train,50,49,speed-limit-50,train/images/P1860079_5_jpg.rf.f72502f1219a5a2cde2f3cc2ec50193f.jpg,train/labels/P1860079_5_jpg.rf.f72502f1219a5a2cde2f3cc2ec50193f.txt,crops/train/50/P1860079_5_jpg.rf.f72502f1219a5a2cde2f3cc2ec50193f__box0.jpg,640,640,640,640
train,30,46,speed-limit-30,train/images/P1860086_1_jpg.rf.7d92bb3e21cf1010e0b32a427e65c002.jpg,train/labels/P1860086_1_jpg.rf.7d92bb3e21cf1010e0b32a427e65c002.txt,crops/train/30/P1860086_1_jpg.rf.7d92bb3e21cf1010e0b32a427e65c002__box0.jpg,640,640,640,640
train,50,49,speed-limit-50,train/images/P1860098_5_jpg.rf.25d6696b7ef18716e00d75509a6e2ed5.jpg,train/labels/P1860098_5_jpg.rf.25d6696b7ef18716e00d75509a6e2ed5.txt,crops/train/50/P1860098_5_jpg.rf.25d6696b7ef18716e00d75509a6e2ed5__box0.jpg,640,640,640,640
train,80,51,speed-limit-80,train/images/Road-Safety-Measures-J-11-09-1024x640_jpg.rf.7b0425cfcaa71025888074d29381fa10.jpg,train/labels/Road-Safety-Measures-J-11-09-1024x640_jpg.rf.7b0425cfcaa71025888074d29381fa10.txt,crops/train/80/Road-Safety-Measures-J-11-09-1024x640_jpg.rf.7b0425cfcaa71025888074d29381fa10__box0.jpg,640,400,234,234
train,40,47,speed-limit-40,train/images/SPEED_LIM-10-_jpg.rf.e8d53b85e17e4d80daa023272f8de890.jpg,train/labels/SPEED_LIM-10-_jpg.rf.e8d53b85e17e4d80daa023272f8de890.txt,crops/train/40/SPEED_LIM-10-_jpg.rf.e8d53b85e17e4d80daa023272f8de890__box0.jpg,480,640,437,437
train,40,47,speed-limit-40,train/images/SPEED_LIM-31-_jpg.rf.b5a90481d646316a58cd558947c88f29.jpg,train/labels/SPEED_LIM-31-_jpg.rf.b5a90481d646316a58cd558947c88f29.txt,crops/train/40/SPEED_LIM-31-_jpg.rf.b5a90481d646316a58cd558947c88f29__box0.jpg,480,640,418,418
train,40,47,speed-limit-40,train/images/SPEED_LIM-49-_jpg.rf.ef4bd6521eb8d0c11f1204e745481747.jpg,train/labels/SPEED_LIM-49-_jpg.rf.ef4bd6521eb8d0c11f1204e745481747.txt,crops/train/40/SPEED_LIM-49-_jpg.rf.ef4bd6521eb8d0c11f1204e745481747__box0.jpg,480,640,424,424
train,5,48,speed-limit-5,train/images/camera_20260824_132330_821530_jpg.rf.271dbb6612c312fbc45cfc736309e942.jpg,train/labels/camera_20260824_132330_821530_jpg.rf.271dbb6612c312fbc45cfc736309e942.txt,crops/train/5/camera_20260824_132330_821530_jpg.rf.271dbb6612c312fbc45cfc736309e942__box0.jpg,640,360,40,40
train,15,45,speed-limit-15,train/images/camera_20260824_132348_485999_jpg.rf.189b4f545cb76f5226dc0404f28a6085.jpg,train/labels/camera_20260824_132348_485999_jpg.rf.189b4f545cb76f5226dc0404f28a6085.txt,crops/train/15/camera_20260824_132348_485999_jpg.rf.189b4f545cb76f5226dc0404f28a6085__box0.jpg,640,360,39,39
train,15,45,speed-limit-15,train/images/camera_20260824_132349_555578_jpg.rf.305ee6bc9fd481580a4656a16bc28160.jpg,train/labels/camera_20260824_132349_555578_jpg.rf.305ee6bc9fd481580a4656a16bc28160.txt,crops/train/15/camera_20260824_132349_555578_jpg.rf.305ee6bc9fd481580a4656a16bc28160__box0.jpg,640,360,25,25
